id,rated,variant,speed,perf,created_at_ms,last_move_at_ms,status,winner,moves,turns,opening_name,opening_eco,white_name,white_id,white_rating,black_name,black_id,black_rating,created_at,last_move_at
2vCG1gOa,True,standard,blitz,blitz,1665760165320,1665760489154,outoftime,black,d4 f5 Bg5 h6 Bf4 g5 Be5 Nf6 Nc3 Bg7 h3 O-O Nf3 d5 e3 c5 Bd3 Nc6 a3 cxd4 Bxd4 Nxd4 Nxd4 Ne4 O-O e5 Nde2 Qb6 Rb1 Be6 Ng3 Nxg3 fxg3 Qxe3+ Kh2 f4 gxf4 exf4 Rf3 Qb6 Rf1 Bxc3 bxc3 Qc7 Qh5 f3+ g3 Qxc3 Qg6+ Qg7 Qxe6+ Kh8 Qxd5 Rad8 Qxb7 Rd7 Qe4 Qc3 Rxf3 Qd2+ Kh1 Rxf3 Qxf3 Kg8 Qf6 Rf7 Qd8+ Kg7 Rb7 Rxb7,,Dutch Defense: Hopton Attack,A80,Mouseslippin_Jimmy,mouseslippin_jimmy,1991,Sagger,sagger,1992,2022-10-14 15:09:25.320,2022-10-14 15:14:49.154
uz756KFH,True,standard,blitz,blitz,1665759981022,1665760158791,resign,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 Bd3 Qb6 Nb3 Be7 O-O Nbd7 Be3 Qc7 f4 b5 e5 dxe5 Ne4 Bb7 Nxf6+ Nxf6 fxe5 Qxe5 Bf4 Qd5 Qe2 O-O Rad1 Kh8 c4 bxc4 Bxc4 Qc6 Na5 Qc5+ Be3 Qxa5,,Sicilian Defense: Najdorf Variation,B95,PrinceMelden,princemelden,1923,Mouseslippin_Jimmy,mouseslippin_jimmy,1986,2022-10-14 15:06:21.022,2022-10-14 15:09:18.791
QhR58rjj,True,standard,blitz,blitz,1665729704647,1665729727092,resign,black,d4 b6 e4 Bb7 Nc3 e6 Nf3 g6 Bf4 Bg7 Bc4 d6 Qd2 Qe7 O-O-O Nd7 Bh6 Bxh6,,English Defense,A40,Mouseslippin_Jimmy,mouseslippin_jimmy,1991,serg480,serg480,2015,2022-10-14 06:41:44.647,2022-10-14 06:42:07.092
E0tHxAiN,True,standard,blitz,blitz,1665729347075,1665729700798,mate,white,d4 g6 c4 Bg7 Nc3 b6 Nf3 Bb7 Bf4 d6 e3 Nf6 Bd3 O-O h3 a6 O-O Nbd7 Qe2 e6 a3 c5 b4 cxb4 axb4 Qc7 Rac1 e5 Bh2 e4 Nxe4 Bxe4 c5 Qa7 Bc4 d5 Bb3 bxc5 bxc5 Rfc8 Nd2 a5 f3 Bf5 Ba4 Qa6 Bb5 Qa7 e4 dxe4 fxe4 Nxe4 Nxe4 Bxd4+ Kh1 Nxc5 Rxc5 Qxc5 Nxc5 Rxc5 Bc4 Ra7 Bg1 Bxg1 Rxg1 a4 g4 Bd7 Rf1 Bc6+ Kh2 a3 Qa2 Kg7 Rxf7+ Rxf7 Bxf7 Ra5 Bb3 Be4 Qa1+ Kh6 Ba2 Rb5 Qc1+ g5 h4 Rb2+ Kh3 Bg2+ Kg3 Rxa2 Qxg5#,,Queen's Pawn Game: Modern Defense,A40,Mouseslippin_Jimmy,mouseslippin_jimmy,1985,Ralitssa,ralitssa,1989,2022-10-14 06:35:47.075,2022-10-14 06:41:40.798
4dQbDMfH,True,standard,blitz,blitz,1665728963521,1665729338828,outoftime,black,e4 c5 Bc4 e6 c3 a6 h3 d5 exd5 exd5 Bb3 Nf6 Nf3 Be7 O-O Be6 d4 c4 Bc2 Nc6 Bf4 h6 Qe2 O-O Nbd2 Qb6 Rab1 Rfe8 Rfe1 Bf8 Be3 Qc7 Nf1 b5 Ng3 Ne7 Ne5 Nd7 Bf4 Nxe5 Bxe5 Qc6 Qf3 Ng6 Bxg6 fxg6 Ne2 Bd6 Nf4 Bf5 Qg3 Kh7 Rbd1 b4 Re2 bxc3 bxc3 Rab8 Rde1 Rb7 Qh2 g5 Nh5 Bxe5 Rxe5 Rxe5 Qxe5 Qg6 g4 Be4 Ng3 Bf3 Nf5 Be4 Ne3 Rd7 Nf5 Bxf5 gxf5 Qh5 Kh2 Qf3 Re2 Qf4+ Qxf4 gxf4 Re5 g5 fxg6+ Kxg6 f3 Rd6 Kg2 Kf6 Kf2 Kg6 Ke2 Kf6 Kf2 a5 Kg2 a4 h4 a3 Kh3 Rd7 Kg4 Rg7+ Kh3 Rg3+ Kh2 Rxf3 Rxd5 Rxc3 Rc5 Rc2+ Kh3 Ke6 d5+ Kd6 Rb5 c3 Rb6+ Kxd5 Rxh6 Rc1 Rf6 Ke5 Kg4 c2 Rxf4 Rg1+ Kh5 c1=Q,,Sicilian Defense: Bowdler Attack,B20,jeckmor,jeckmor,1966,Mouseslippin_Jimmy,mouseslippin_jimmy,1980,2022-10-14 06:29:23.521,2022-10-14 06:35:38.828
I5IS8Fnq,True,standard,rapid,rapid,1665726613932,1665727448243,resign,black,d4 Nf6 Nf3 d5 Bf4 c6 e3 Qb6 b3 Bg4 Be2 Nbd7 O-O Bxf3 Bxf3 e6 h3 Be7 Nc3 O-O Bg5 Bd6 Bxf6 Nxf6 Na4 Qc7 g3 e5 c3 e4 Bg2 b6 Qe2 c5 c4 cxd4 exd4 dxc4 bxc4 Rac8 Nc3 Qxc4 Qxc4 Rxc4 Nxe4 Nxe4 Bxe4 Rxd4 Bg2 Bc5 Rac1 Rd3 Rce1 Rxg3 Kh1 Rd3 Re2 g5 Rg1 f5 h4 g4 Bb7 h5 Rg3 Rd1+ Kh2 f4 Ra3 Bxa3,,Queen's Pawn Game: London System,D02,jleo0802,jleo0802,1660,Mouseslippin_Jimmy,mouseslippin_jimmy,1731,2022-10-14 05:50:13.932,2022-10-14 06:04:08.243
ASO7BxU9,True,standard,blitz,blitz,1665689297100,1665689661748,mate,white,d4 d5 Nf3 c6 c4 Nf6 Nc3 g6 g3 Bg4 h3 Bxf3 exf3 e6 Bd3 Bb4 O-O O-O a3 Bd6 c5 Be7 b4 a5 Bh6 Re8 Qd2 Nbd7 Rfe1 axb4 axb4 Rxa1 Rxa1 Qc7 Kg2 e5 Bc2 exd4 Qxd4 Bf8 Bf4 Qc8 h4 Bg7 Qd3 Ne5 Bxe5 Rxe5 Ra7 Re7 Ne2 Qe8 Nd4 Nh5 b5 Qb8 b6 Bf8 Qc3 Re8 Bd1 Re7 f4 Bg7 Qd3 Re4 Bxh5 Rxd4 Qa3 gxh5 Ra8 Qf8 Rxf8+ Kxf8 Qa8+ Ke7 Qxb7+ Kf6 Qxc6+ Kf5 Qd7+ Ke4 f3+ Kd3 Qf5+ Kc3 b7 Rd2+ Kh3 Rd1 b8=Q d4 c6 d3 Qc5+ Kd2 Qbb5 Ke1 Qa5+ d2 Qe3+ Kf1 Qb5#,,Slav Defense: Schlechter Variation,D15,Mouseslippin_Jimmy,mouseslippin_jimmy,1974,Trablu,trablu,1978,2022-10-13 19:28:17.100,2022-10-13 19:34:21.748
PmniJ5Ud,True,standard,blitz,blitz,1665689152416,1665689290726,resign,white,d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Qc2 Be6 e3 c5 Nf3 Nc6 a3 cxd4 exd4 Qb6 Be3 Ng4 Bd3 Nxe3 fxe3 O-O-O O-O Bd6 Rac1 Kb8 b4 Ne7 Na4 Qc7 Qe2 Qd7 Nc5 Bxc5 bxc5 Nf5 Ne5 Qc7 c6 b6 Nd7+ Bxd7 cxd7 Qxd7 Bxf5 Qd6,,Queen's Gambit Declined: Exchange Variation,D35,Mouseslippin_Jimmy,mouseslippin_jimmy,1969,omkar_22,omkar_22,1954,2022-10-13 19:25:52.416,2022-10-13 19:28:10.726
ipIo9UtX,True,standard,blitz,blitz,1665688829302,1665689144069,outoftime,white,e4 c5 Nf3 d6 Bc4 e6 O-O a6 d4 cxd4 Nxd4 Nf6 f3 Be7 Nc3 Nbd7 f4 b5 Be2 Qc7 a3 Nc5 b4 Ncd7 Bb2 Nb6 Bf3 Bb7 Qd3 Nc4 Bc1 Rc8 f5 Ne5 Ncxb5 axb5 Nxb5 Nxd3 Nxc7+ Rxc7 cxd3 exf5 e5 dxe5 Bxb7 Rxb7 Be3 f4 Bf2 Ng4 Rfb1 Nxf2 Kxf2 O-O b5 f5 a4 e4 d4 Rd8 a5 Rxd4 a6 Rd2+ Ke1 Rbd7 a7 Bc5 a8=Q+ Kf7 Ra7,,Sicilian Defense: Modern Variations,B50,matkavt,matkavt,1983,Mouseslippin_Jimmy,mouseslippin_jimmy,1974,2022-10-13 19:20:29.302,2022-10-13 19:25:44.069
c38C8CrN,True,standard,blitz,blitz,1665688540019,1665688819464,resign,black,d4 Nf6 Nc3 e6 e4 d6 Bd3 Be7 Nge2 Nbd7 f4 e5 dxe5 dxe5 O-O O-O f5 c6 Bg5 Qb6+ Kh1 Qxb2 Rb1 Qa3 Rb3 Qa5 Bd2 Qc7 Qe1 Nc5 Rb1 b5 Qg3 Rd8 Bh6 Bf8 Rf3 a5 Be3 a4 Bg5 Qd6 Rd1 Qe7 Qh4 b4 Nb1 Ba6 Rg3 Kh8 Bxf6 Qxf6 Qxf6 gxf6 h3 Bh6 Rf3 Nxe4 Nd2,,Indian Defense,A45,PhranzPhogel,phranzphogel,1928,Mouseslippin_Jimmy,mouseslippin_jimmy,1969,2022-10-13 19:15:40.019,2022-10-13 19:20:19.464
mlGIeV6e,True,standard,blitz,blitz,1665688390577,1665688521580,resign,black,d4 d5 c4 e6 Nf3 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 Be7 h3 O-O Be3 c5 dxc5 Nc6 Bc4 Qa5 O-O Bxc5 Bd2 Qc7 Rb1 a6 a3 b5 Bd3 Bb7 b4 Bb6 Qc2 Rac8 e5 Nxe5 Bf4 Nxf3+,,Queen's Gambit Declined,D30,Mouseslippin_Jimmy,mouseslippin_jimmy,1975,Zhl2604,zhl2604,1995,2022-10-13 19:13:10.577,2022-10-13 19:15:21.580
0Z3joPSZ,True,standard,blitz,blitz,1665688047490,1665688384120,resign,black,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O h3 e5 d5 Nbd7 Be3 a5 a3 b6 Qd2 Nc5 Bd3 Nb3 Qd1 Nxa1 Qxa1 Nd7 O-O Nc5 Bc2 f5 exf5 gxf5 Bg5 Qe8 Re1 Qg6 Kh1 e4 Be7 Rf7 Nh4 Qh5 Bd8 Ba6 Bxc7 Rxc7 g3 Bxc4 Qc1 Nd3 Bxd3 Bxd3 Qf4 Be5 Qe3 Bf6 Ng2 Qxh3+ Kg1 h6 Nf4 Qg4 Qxb6 Rd7 Qc6 Rad8 Ne6 Bxc3 Nxd8 Rxd8 Qxc3 Be2 f4 Bf3 Kf2 Qh3 Rg1 Qh2+ Ke3 Qe2+ Kd4 Qf2+ Kc4 Rc8+,,"King's Indian Defense: Normal Variation, Rare Defenses",E90,Mouseslippin_Jimmy,mouseslippin_jimmy,1980,edufis,edufis,1988,2022-10-13 19:07:27.490,2022-10-13 19:13:04.120
XNlZ16n2,True,standard,blitz,blitz,1665687727826,1665688042750,outoftime,white,d4 Nf6 c4 e6 Nc3 Bb4 f3 c5 d5 exd5 cxd5 Qa5 Bd2 d6 e4 O-O Bc4 Re8 Nge2 Na6 a3 Bxc3 Bxc3 Qc7 Bxf6 gxf6 Qc2 Bd7 Qc3 f5 Bd3 b5 O-O c4 Bc2 Nc5 Nd4 a6 exf5 Re5 g4 Rae8 Rae1 Rxe1 Rxe1 Rxe1+ Qxe1 Qb6 Kg2 Nd3 Qe4 Ne5 h3 f6 f4 Nd3 Bxd3 cxd3 Qxd3 Qc5 Ne6 Qc1 b4 Qb2+ Kg3 h5 g5 Qc1 h4 Qe1+ Kh3 Qh1+ Kg3 Qg1+ Kf3 Qh1+ Kg3 Qg1+ Kf3 Qh1+ Ke2 Qg2+ Kd1 Qg1+ Kc2 Qf2+ Kc3,,Nimzo-Indian Defense: Kmoch Variation,E20,Rmhz,rmhz,2001,Mouseslippin_Jimmy,mouseslippin_jimmy,1986,2022-10-13 19:02:07.826,2022-10-13 19:07:22.750
gpjzBOgM,True,standard,blitz,blitz,1665687375744,1665687724227,mate,black,e4 e5 Nf3 d6 d3 Nc6 g3 h6 Bg2 g5 h3 Bg7 Nbd2 Be6 c3 Qd7 a4 Nge7 b4 a6 Bb2 f5 exf5 Nxf5 Qe2 Nfe7 b5 axb5 axb5 Rxa1+ Bxa1 Na7 c4 b6 Ne4 O-O g4 Nxb5 cxb5 Qxb5 O-O Nd5 Bc3 Nf4 Qe3 Nxd3 Ng3 Nf4 Ra1 Bc4 Kh2 Nd5 Qd2 e4 Bxg7 exf3 Bxf8 fxg2 Bxh6 Nf4 Ra8+ Kf7 Rf8+ Kg6 Nf5 Qe5 Ng3 Kxh6 Rf5 Qa1 Rxf4 g1=Q#,,Philidor Defense,C41,Mouseslippin_Jimmy,mouseslippin_jimmy,1991,Welterif,welterif,1983,2022-10-13 18:56:15.744,2022-10-13 19:02:04.227
YJKSzAmY,True,standard,blitz,blitz,1665687005556,1665687370002,outoftime,black,e4 c5 Nc3 e6 f4 a6 Nf3 Nc6 f5 Nf6 d3 d5 e5 d4 Nb1 Nd5 f6 gxf6 exf6 h6 Be2 Nxf6 O-O Be7 Nbd2 Qc7 Nc4 b5 Na3 Bb7 Ne1 O-O-O Bf4 Qd7 Nb1 Rdg8 a4 h5 Bf3 h4 axb5 axb5 h3 Nd5 Bxd5 Qxd5 Nd2 Ne5 Ne4 f5 Bxe5 Qxe5 Nf3 Qc7 Ned2 Bd6 c4 b4 Qa4 Qg7 Rf2 Bg3 Re2 Bf4 Qb5 Bxd2 Qxc5+ Kb8 Qd6+ Qc7 Qxc7+ Kxc7 Nxd2 Rh6 Nb3 Rhg6 Nxd4 Rxg2+ Kf1 Rxe2 Nxe6+ Rxe6 Kf2 f4 d4 Rg2+,,Sicilian Defense: Closed,B23,HittCast,hittcast,1897,Mouseslippin_Jimmy,mouseslippin_jimmy,1987,2022-10-13 18:50:05.556,2022-10-13 18:56:10.002
St5gQL4C,True,standard,blitz,blitz,1665686641007,1665687001070,mate,black,e4 c5 Bc4 e6 Nc3 a6 a4 Nc6 Nf3 Nf6 O-O d6 d4 cxd4 Nxd4 Be7 Nxc6 bxc6 Bg5 Qc7 Rb1 d5 exd5 cxd5 Bd3 h6 Bh4 O-O Qf3 Bb7 Qg3 Qxg3 Bxg3 Rac8 Ne2 Rfd8 Nd4 Bc5 Nf3 Bb6 b4 Ne4 Bxe4 dxe4 Ne5 Rxc2 a5 Ba7 Rfc1 Rxc1+ Rxc1 e3 Re1 exf2+ Bxf2 Bxf2+ Kxf2 Kf8 Rc1 Rd2+ Ke1 Rxg2 Rc7 Bd5 Rxf7+ Ke8 Rc7 g5 Rh7 Rxh2 Ra7 h5 Rxa6 Rb2 Rb6 h4 Ng4 h3 a6 h2 Nxh2 Rxh2 a7 g4 Rb8+ Ke7 a8=Q Bxa8 Rxa8 g3 Kf1 Rb2 Rb8 Kd7 b5 Kc7 Rg8 Kb6 Rxg3 Kxb5 Rg5+ Kc6 Ke1 Kd6 Kd1 e5 Kc1 Rh2 Kd1 Kd5 Ke1 Kd4 Kf1 e4 Kg1 Rc2 Kf1 Kd3 Rg3+ e3 Ke1 Rc1#,,Sicilian Defense: Bowdler Attack,B20,Myabo-Chella,myabo-chella,1951,Mouseslippin_Jimmy,mouseslippin_jimmy,1982,2022-10-13 18:44:01.007,2022-10-13 18:50:01.070
YV5ADNiy,True,standard,blitz,blitz,1665686404701,1665686603086,resign,white,d4 d5 c4 dxc4 e3 Bf5 Nc3 Nf6 Qf3 Nc6 Qxf5 e6 Qf3 Bb4 Bxc4 O-O Ne2 a6 a3 Bxc3+ bxc3 Rb8 Bd3 Nd5 O-O b5 Bd2 f5 Nf4 Nxf4 Qxf4 Qe7 Qf3 Nd8 Rfb1 c5 c4 b4 axb4 cxb4 c5 b3 Rxa6 b2 Rb6 Rxb6 cxb6 Qa3 Bc4 Kh8 b7 Nf7 Bxe6 Nd6 e4 h6 Qxa3 Nxe4 Qxf8+ Kh7 Bxf5+,,Queen's Gambit Accepted: Old Variation,D20,Mouseslippin_Jimmy,mouseslippin_jimmy,1977,Myabo-Chella,myabo-chella,1956,2022-10-13 18:40:04.701,2022-10-13 18:43:23.086
Sn3jVfVI,True,standard,blitz,blitz,1665686022983,1665686397541,outoftime,black,d4 f5 Bg5 h6 Bc1 Nf6 Nc3 e6 g3 d5 Bg2 c6 Bf4 Be7 e3 O-O h4 Nbd7 Nge2 Ne4 Nxe4 fxe4 Qd2 a5 a3 b5 c3 b4 axb4 Ba6 Rxa5 Bxe2 Kxe2 Rxa5 bxa5 Qxa5 Rb1 c5 Bh3 Kf7 Ke1 cxd4 exd4 Nb6 b3 Qb5 Bf1 Qd7 Be2 Kg8 Bg4 Bd6 Be3 Qe7 b4 Nc4 Qc1 Qf7 Be2 Qf5 b5 Qh3 Bxc4 dxc4 Kd2 Qg2 b6 Rxf2+ Bxf2 Qxf2+ Kd1 Qf3+ Kc2 Qe2+ Qd2 Qf3 b7 Bb8 d5 e3 Qd4 Qf2+ Kc1 Qe1+ Kb2 Qe2+ Ka1 Qf3 dxe6 e2 e7 Qf7 e8=Q+ Kh7,,Dutch Defense: Hopton Attack,A80,Mouseslippin_Jimmy,mouseslippin_jimmy,1983,Romeujaume,romeujaume,1948,2022-10-13 18:33:42.983,2022-10-13 18:39:57.541
DUeemfWq,True,standard,blitz,blitz,1665685676545,1665686016998,mate,white,Nf3 d5 d4 Nc6 g3 Nf6 Bg2 Bf5 O-O e6 Nh4 Bg6 Nxg6 hxg6 c4 Ne7 cxd5 Nexd5 e4 Nb6 Nc3 Be7 Bg5 c6 Qb3 Rb8 Rad1 Rh5 h4 Ng4 Bxe7 Qxe7 d5 cxd5 exd5 Rd8 dxe6 f6 Rxd8+ Qxd8 Rd1 Qe7 Nd5 Nxd5 Bxd5 Ne5 Bxb7 g5 Qa4+ Kf8 Qxa7 gxh4 Qa8+ Qe8 Rd8 Ke7 Rxe8+ Kd6 Qd8+ Kc5 Qc8+ Kd4 Qc3#,,Queen's Pawn Game: Chigorin Variation,D02,Vanderdecker,vanderdecker,1976,Mouseslippin_Jimmy,mouseslippin_jimmy,1989,2022-10-13 18:27:56.545,2022-10-13 18:33:36.998
ue1zIzAY,True,standard,blitz,blitz,1665685287487,1665685670722,outoftime,black,d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Qc2 Bd6 Bg5 c6 e3 Be6 Bd3 Nbd7 Nge2 Nf8 O-O h6 Bh4 Qd7 a4 Ng6 Bg3 Bxg3 hxg3 a6 Rad1 O-O f3 Ne7 e4 dxe4 fxe4 Bg4 Rd2 Nh5 Kh2 Rad8 e5 Nd5 Be4 Bxe2 Rxe2 Nxc3 bxc3 Qg4 Qd3 f6 exf6 Rxf6 Rxf6 Nxf6 Bf3 Qd7 Qg6 Qf7 Qf5 Rf8 Rd2 Nd5 Qxf7+ Rxf7 c4 Ne3 d5 Nxc4 Rd4 Ne5 dxc6 Nxc6 Rd2 Ne5 Bd5 Kf8 Bxf7 Kxf7 Rf2+ Ke6 Rb2 b5 axb5 axb5 Rxb5 Kf5 Rb8 g5 Rf8+ Kg6 Kh3 g4+ Kh4 h5 Ra8 Nd3 Ra7 Nf2 Ra6+ Kg7 Kg5 Ne4+ Kf5 Nxg3+,,Queen's Gambit Declined: Exchange Variation,D35,Mouseslippin_Jimmy,mouseslippin_jimmy,1994,EnesCevo,enescevo,2024,2022-10-13 18:21:27.487,2022-10-13 18:27:50.722
i9zXT7S5,True,standard,blitz,blitz,1665676412273,1665676756941,mate,white,e4 c5 Nc3 e6 Nf3 a6 e5 Nc6 d3 Nge7 Ne4 Nf5 g4 Nfd4 c3 Nxf3+ Qxf3 Nxe5 Qg3 d6 Bf4 Qc7 Bxe5 dxe5 O-O-O Be7 h4 h6 Bg2 Rb8 g5 h5 Rhf1 b5 f4 exf4 Rxf4 Bb7 Rdf1 O-O Nf6+ Bxf6 gxf6 g6 Bxb7 Qxb7 Qg5 Kh7 Rg1 c4 d4 b4 Qg3 bxc3 Qxc3 Qc7 Rf2 Rb7 Qc2 a5 Rfg2 Rg8 Qe2 Qf4+ Kb1 Qf5+ Ka1 Rb4 Rg5 Qh3 Rxh5+ gxh5 Qxh5#,,Sicilian Defense: Closed,B23,sanchoVB,sanchovb,1990,Mouseslippin_Jimmy,mouseslippin_jimmy,2000,2022-10-13 15:53:32.273,2022-10-13 15:59:16.941
VnqZHv4M,True,standard,blitz,blitz,1665676094234,1665676367685,resign,black,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Nf3 d6 Be2 e5 d5 Na6 O-O Nc5 Qc2 a5 a3 b6 h3 Bd7 Be3 Nh5 b4 Nb7 Rac1 Nf4 Qd2 Nxe2+ Qxe2 axb4 axb4 Ra3 Qd2 f5 exf5 Bxf5 Bh6 Qe7 Bxg7 Qxg7 Rfe1 Rfa8 Ne4 Ra2 Qg5 Bxe4 Rxe4 Ra1 Rxa1 Rxa1+ Kh2 Ra8 Qe3 Rf8 Ng5 Nd8 Rh4 h5 Re4 Qf6 h4 Qxf2 Qd3 Kg7 Kh3 Rf4 g3 Rf3 Nxf3 Nf7 Re2 Qf1+ Kh2 Nh6 Re4 Qxd3,,King's Indian Defense: Petrosian Variation,E92,Mouseslippin_Jimmy,mouseslippin_jimmy,2005,vodila27,vodila27,2049,2022-10-13 15:48:14.234,2022-10-13 15:52:47.685
PipHETMM,True,standard,blitz,blitz,1665675737831,1665676082517,resign,black,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Bc4 d6 Nf3 a6 O-O Nf6 Qe2 Bg4 h3 Bh5 g4 Bg6 e5 Nxe5 Nxe5 dxe5 Qxe5 e6 Rd1 Qc8 Bb3 Be7 g5 Nh5 Ba4+ b5 Nxb5 axb5 Bxb5+ Kf8 Be3 f6 Qd4 Kf7 Bd7 Qa6 gxf6 gxf6 Rac1 Rhg8 Kh1 Qb7+ Bc6 Be4+ Bxe4 Qa6 Rc7 Rad8 Qb4 Rxd1+ Kh2 Qd6+ Qxd6 Rxd6 Bc5 Rgd8 Bxd6 Rxd6 Bf3 Nf4 Bg4 Nd5 Bf3 Nxc7,,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation",B21,Larigot,larigot,1962,Mouseslippin_Jimmy,mouseslippin_jimmy,2000,2022-10-13 15:42:17.831,2022-10-13 15:48:02.517
qIl2MYz1,True,standard,blitz,blitz,1665675255175,1665675605884,outoftime,white,d4 c6 c4 g6 Nc3 Bg7 Nf3 d6 e4 Nf6 h3 Qc7 Be2 O-O O-O Nbd7 Be3 e5 d5 c5 Rb1 a6 a3 Nh5 b4 b6 Qd2 Nf4 Kh2 h6 g3 Nxe2 Qxe2 Kh7 Nh4 Nf6 bxc5 bxc5 Rb3 Qd7 g4 Qc7 Rfb1 Ra7 a4 Rb7 f3 Rxb3 Rxb3 Bd7 Ng2 Qa5 Qa2 Ng8 Bd2 Qc7 a5 Rb8 Na4 Bxa4 Qxa4 Ne7 Ne1 Rxb3 Qxb3 f5 Nd3 fxe4 fxe4 Bf6 Be1 Bg5 Nb2 Bf4+ Kg2 h5 Nd3 hxg4 Nxf4 gxh3+ Nxh3 Ng8 Ng5+ Kg7 Ne6+ Kf6 Nxc7,,Queen's Pawn Game,A40,Mouseslippin_Jimmy,mouseslippin_jimmy,1996,NKuzChess,nkuzchess,1891,2022-10-13 15:34:15.175,2022-10-13 15:40:05.884
mS3sD7Xb,True,standard,blitz,blitz,1665674978751,1665675111958,resign,black,d4 Nf6 Nf3 e6 c4 Bb4+ Bd2 Be7 g3 d5 Bg2 c5 cxd5 Nxd5 e3 Nc6 Nc3 Nf6 dxc5 Bxc5 O-O O-O Qc2 Qe7 a3 a6 b4 Ba7 Rfd1 Bd7 Na4 Rac8 Qb3 Rfd8 Bc3 Nd5 Bb2 b5 Nc3 Nb6,,Bogo-Indian Defense: Retreat Variation,E11,turbo31,turbo31,1943,Mouseslippin_Jimmy,mouseslippin_jimmy,1991,2022-10-13 15:29:38.751,2022-10-13 15:31:51.958
q6zA66h1,True,standard,blitz,blitz,1665674597278,1665674975237,outoftime,black,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 c5 Ne2 d5 O-O dxc4 Bxc4 Nbd7 a3 Bxc3 bxc3 b6 Ng3 Bb7 Bd3 Rc8 a4 a5 Ba3 Qc7 e4 Rfe8 e5 Qc6 f3 Nd5 Bc2 cxd4 Qd3 g6 c4 Qxc4 Qxc4 Rxc4 Be4 Rxa4 Bd6 Rxa1 Rxa1 Nc5 Rb1 Nxe4 Nxe4 Rc8 h3 Rc6 Kh2 Ba6 h4 h5 Rd1 d3 Nf2 Rc3 Kg3 Kg7 f4 f6 Kf3 f5 Rd2 Bc4 Nh3 b5 Ng5 Nb6 Ke3 b4 Bc7 Nd5+ Kd4 Nxc7 Kc5 Nb5 Nxe6+ Bxe6+ Kxb5 Rc2 Rxd3 Bc4+ Kxa5 Bxd3 Kxb4 Be4 Kb3 Rc7 Kb4 Re7 Kc5 Kf7 Kd6 Re6+,,Nimzo-Indian Defense: Normal Variation,E47,Wafiullah,wafiullah,1999,Mouseslippin_Jimmy,mouseslippin_jimmy,1985,2022-10-13 15:23:17.278,2022-10-13 15:29:35.237
auF5A3T5,True,standard,blitz,blitz,1665674361153,1665674572139,resign,black,d4 Nf6 c4 e6 Nc3 Bb4 Qb3 c5 e3 Ne4 Bd3 Nxc3 bxc3 Ba5 Qc2 cxd4 exd4 h6 Nf3 d5 c5 Nc6 Bf4 Bc7 Bg3 O-O O-O Bd7 Rfe1 b6 cxb6 Bxb6 Ne5 Rc8 Qd2 Ba5 Rac1 Nxd4 Qf4 Nf5 Ng4 h5 Ne5 Rxc3 Rxc3 Bxc3 Rc1 Nxg3 Qe4 Nxe4,,Nimzo-Indian Defense: Spielmann Variation,E22,El_MERABET,el_merabet,2020,Mouseslippin_Jimmy,mouseslippin_jimmy,1978,2022-10-13 15:19:21.153,2022-10-13 15:22:52.139
VtLrWt2H,True,standard,blitz,blitz,1665674011677,1665674356404,mate,white,d4 Nf6 c4 d5 Nc3 c6 Qc2 g6 Nf3 Bg7 e3 O-O Bd3 dxc4 Bxc4 Qc7 a4 Bg4 Ne5 Bf5 e4 Be6 Bd3 Nbd7 Bf4 Nh5 Nxd7 Nxf4 Nxf8 Bxf8 O-O Rd8 Nb5 Qb8 Nc3 Rxd4 Be2 Bd5 exd5 Nxd5 Nxd5 Rxd5 Rad1 e6 Rxd5 exd5 Rd1 Bd6 Bd3 Bxh2+ Kf1 Be5 Qd2 Qd6 b3 b6 Qe3 Bf4 Qe8+ Kg7 Re1 a5 Qc8 Be5 f4 Bxf4 Re8 Qa3 Rg8+ Kh6 Qh3+ Kg5 g3 Qc1+ Kg2 Qd2+ Kh1 Qe1+ Kg2 Qd2+ Kh1 Be5 Qh4#,,Queen's Gambit Declined: Marshall Defense,D06,Mouseslippin_Jimmy,mouseslippin_jimmy,1972,El_MERABET,el_merabet,2026,2022-10-13 15:13:31.677,2022-10-13 15:19:16.404
